SubjTrial,SubjectID,ExpNum,ItemNum,Response,MiddleTerm1,MiddleTerm2,relationtype,TrialType,Syllogism,ListNum,OrderNum,premise1,premise2,conclusion,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
15_31,15,N5-c-M3,31,0,blackboard,chalk,instrument,Related,Dimatis,1,2,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,4352,Dimatis,0,1,0,0
15_32,15,N5-c-M3,32,0,spices,spices,*,Invalid Filler,Dimatis*,1,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,4843,Dimatis,0,1,0,0
15_33,15,N5-c-M3,33,1,poets,poets,*,Valid Filler,Datisi,1,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,2389,Datisi,1,1,0,0
15_34,15,N5-c-M3,34,0,official,cereal,*,Unrelated,Disamis,1,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,3461,Disamis,0,1,0,0
15_35,15,N5-c-M3,35,0,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,2638,Darii,0,1,0,0
15_36,15,N5-c-M3,36,0,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,2579,Disamis,0,1,0,0
15_37,15,N5-c-M3,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,2776,Dimatis,1,1,0,0
15_38,15,N5-c-M3,38,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,2756,Dimatis,0,1,0,0
15_39,15,N5-c-M3,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,2991,Datisi,1,1,0,0
15_40,15,N5-c-M3,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,2632,Darii,0,1,0,0
15_41,15,N5-c-M3,41,1,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,2675,Disamis,1,1,0,0
15_42,15,N5-c-M3,42,0,mammal,weekend,*,Unrelated,Datisi,1,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,2331,Datisi,0,1,0,0
15_43,15,N5-c-M3,43,1,singers,singers,*,Valid Filler,Darii,1,2,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,2320,Darii,1,1,0,0
15_44,15,N5-c-M3,44,0,noun,verb,category,Related,Disamis,1,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,3854,Disamis,0,1,0,0
15_45,15,N5-c-M3,45,1,dresses,dresses,*,Invalid Filler,Darii*,1,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,3162,Darii,0,0,0,0
15_46,15,N5-c-M3,46,1,grapes,grapes,*,Valid Filler,Disamis,1,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,2409,Disamis,1,1,0,0
15_47,15,N5-c-M3,47,0,steaks,steaks,*,Invalid Filler,Disamis*,1,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,2988,Disamis,0,1,0,0
15_48,15,N5-c-M3,48,0,thunder,lightning,category,Related,Dimatis,1,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,3073,Dimatis,0,1,0,0
15_49,15,N5-c-M3,49,1,gang,feet,*,Unrelated,Disamis,1,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,4506,Disamis,0,0,0,0
15_50,15,N5-c-M3,50,0,throne ,king,script,Related,Dimatis,1,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,3481,Dimatis,0,1,0,0
15_51,15,N5-c-M3,51,0,dances,dances,*,Invalid Filler,Darii*,1,2,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,2619,Darii,0,1,0,0
15_52,15,N5-c-M3,52,1,colors,colors,*,Invalid Filler,Disamis*,1,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,10937,Disamis,0,0,0,0
15_53,15,N5-c-M3,53,1,dolls,dolls,*,Valid Filler,Darii,1,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,2449,Darii,1,1,0,0
15_54,15,N5-c-M3,54,1,waist,hip,category,Related,Darii,1,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,3019,Darii,0,0,0,0
15_55,15,N5-c-M3,55,0,shapes,shapes,*,Invalid Filler,Disamis*,1,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,2158,Disamis,0,1,0,0
15_56,15,N5-c-M3,56,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,2736,Darii,1,1,0,0
16_1,16,N5-c-M3,1,0,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,6954,Datisi,0,1,0,0
16_2,16,N5-c-M3,2,1,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,3318,Disamis,1,1,0,0
16_3,16,N5-c-M3,3,0,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,20454,Datisi,0,1,0,0
16_4,16,N5-c-M3,4,0,mothers,mothers,*,Invalid Filler,Darii*,1,2,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,5625,Darii,0,1,0,0
16_5,16,N5-c-M3,5,1,rifles,rifles,*,Valid Filler,Disamis,1,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,2347,Disamis,1,1,0,0
16_6,16,N5-c-M3,6,0,rabbi,toothbrush,*,Unrelated,Darii,1,2,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,2615,Darii,0,1,0,0
16_7,16,N5-c-M3,7,1,peppers,peppers,*,Invalid Filler,Dimatis*,1,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,34214,Dimatis,0,0,0,0
16_8,16,N5-c-M3,8,0,compass,direction,instrument,Related,Datisi,1,2,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,20668,Datisi,0,1,0,0
16_9,16,N5-c-M3,9,1,toilets,toilets,*,Invalid Filler,Disamis*,1,2,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,4961,Disamis,0,0,0,0
16_10,16,N5-c-M3,10,1,sock,shoe,category,Related,Datisi,1,2,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,5662,Datisi,0,0,0,0
16_11,16,N5-c-M3,11,0,microscope,mob,*,Unrelated,Dimatis,1,2,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,2971,Dimatis,0,1,0,0
16_12,16,N5-c-M3,12,0,knight,armor,script,Related,Datisi,1,2,All knights are brave,Some armors are decorations,Some decorations are brave,NA,2203,Datisi,0,1,0,0
16_13,16,N5-c-M3,13,0,sack,clam,*,Unrelated,Dimatis,1,2,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,2963,Dimatis,0,1,0,0
16_14,16,N5-c-M3,14,1,clowns,clowns,*,Valid Filler,Darii,1,2,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,2701,Darii,1,1,0,0
16_15,16,N5-c-M3,15,1,widows,widows,*,Valid Filler,Dimatis,1,2,Some parents are widows ,All widows are women,Some women are parents,NA,1914,Dimatis,1,1,0,0
16_16,16,N5-c-M3,16,0,lion,religion,*,Unrelated,Datisi,1,2,All lions are felines,Some religions are cults,Some cults are felines,NA,14778,Datisi,0,1,0,0
16_17,16,N5-c-M3,17,1,liars,liars,*,Valid Filler,Dimatis,1,2,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,2308,Dimatis,1,1,0,0
16_18,16,N5-c-M3,18,1,trucks,trucks,*,Valid Filler,Dimatis,1,2,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,4926,Dimatis,1,1,0,0
16_19,16,N5-c-M3,19,1,funerals,funerals,*,Invalid Filler,Datisi*,1,2,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,5188,Datisi,0,0,0,0
16_20,16,N5-c-M3,20,1,mugs,mugs,*,Valid Filler,Datisi,1,2,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,2072,Datisi,1,1,0,0
16_21,16,N5-c-M3,21,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,2,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,5271,Dimatis,0,1,0,0
16_22,16,N5-c-M3,22,1,stones,stones,*,Invalid Filler,Datisi*,1,2,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,15634,Datisi,0,0,0,0
16_23,16,N5-c-M3,23,0,pepperoni,alcohol,*,Unrelated,Disamis,1,2,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,2794,Disamis,0,1,0,0
16_24,16,N5-c-M3,24,0,cloak,dagger,script,Related,Disamis,1,2,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,7003,Disamis,0,1,0,0
16_25,16,N5-c-M3,25,1,antiques,antiques,*,Invalid Filler,Darii*,1,2,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,6116,Darii,0,0,0,0
16_26,16,N5-c-M3,26,0,journal,hamburger,*,Unrelated,Darii,1,2,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,16433,Darii,0,1,0,0
16_27,16,N5-c-M3,27,0,ponies,ponies,*,Valid Filler,Datisi,1,2,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,5178,Datisi,1,0,0,0
16_28,16,N5-c-M3,28,0,actors,actors,*,Invalid Filler,Datisi*,1,2,All male leads are actors,Some actors are women,Some women are male leads,NA,2110,Datisi,0,1,0,0
16_29,16,N5-c-M3,29,1,beans,rice,category,Related,Darii,1,2,All beans are legumes,Some grains are rice,Some grains are legumes,NA,1985,Darii,0,0,0,0
16_30,16,N5-c-M3,30,0,surgery,hall,*,Unrelated,Dimatis,1,2,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,11697,Dimatis,0,1,0,0
16_31,16,N5-c-M3,31,1,blackboard,chalk,instrument,Related,Dimatis,1,2,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,15143,Dimatis,0,0,0,0
16_32,16,N5-c-M3,32,1,spices,spices,*,Invalid Filler,Dimatis*,1,2,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,3386,Dimatis,0,0,0,0
16_33,16,N5-c-M3,33,1,poets,poets,*,Valid Filler,Datisi,1,2,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,2159,Datisi,1,1,0,0
16_34,16,N5-c-M3,34,0,official,cereal,*,Unrelated,Disamis,1,2,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,3917,Disamis,0,1,0,0
16_35,16,N5-c-M3,35,0,tortoise,syrup,*,Unrelated,Darii,1,2,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,2468,Darii,0,1,0,0
16_36,16,N5-c-M3,36,0,jaw ,mouth,category,Related,Disamis,1,2,Some jaws are bones,All mouths are holes,Some holes are bones,NA,2435,Disamis,0,1,0,0
16_37,16,N5-c-M3,37,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,2,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,3479,Dimatis,1,1,0,0
16_38,16,N5-c-M3,38,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,2,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,2854,Dimatis,0,1,0,0
16_39,16,N5-c-M3,39,1,statues,statues,*,Valid Filler,Datisi,1,2,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,3573,Datisi,1,1,0,0
16_40,16,N5-c-M3,40,0,ambulance,emergency,script,Related,Darii,1,2,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,4735,Darii,0,1,0,0
16_41,16,N5-c-M3,41,1,burgers,burgers,*,Valid Filler,Disamis,1,2,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,2199,Disamis,1,1,0,0
16_42,16,N5-c-M3,42,0,mammal,weekend,*,Unrelated,Datisi,1,2,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,2596,Datisi,0,1,0,0
16_43,16,N5-c-M3,43,1,singers,singers,*,Valid Filler,Darii,1,2,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,1999,Darii,1,1,0,0
16_44,16,N5-c-M3,44,0,noun,verb,category,Related,Disamis,1,2,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,21811,Disamis,0,1,0,0
16_45,16,N5-c-M3,45,1,dresses,dresses,*,Invalid Filler,Darii*,1,2,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,3734,Darii,0,0,0,0
16_46,16,N5-c-M3,46,1,grapes,grapes,*,Valid Filler,Disamis,1,2,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,1796,Disamis,1,1,0,0
16_47,16,N5-c-M3,47,1,steaks,steaks,*,Invalid Filler,Disamis*,1,2,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,5659,Disamis,0,0,0,0
16_48,16,N5-c-M3,48,0,thunder,lightning,category,Related,Dimatis,1,2,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,2607,Dimatis,0,1,0,0
16_49,16,N5-c-M3,49,1,gang,feet,*,Unrelated,Disamis,1,2,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,3178,Disamis,0,0,0,0
16_50,16,N5-c-M3,50,0,throne ,king,script,Related,Dimatis,1,2,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,2687,Dimatis,0,1,0,0
16_51,16,N5-c-M3,51,0,dances,dances,*,Invalid Filler,Darii*,1,2,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,3894,Darii,0,1,0,0
16_52,16,N5-c-M3,52,0,colors,colors,*,Invalid Filler,Disamis*,1,2,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,3662,Disamis,0,1,0,0
16_53,16,N5-c-M3,53,1,dolls,dolls,*,Valid Filler,Darii,1,2,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,2338,Darii,1,1,0,0
16_54,16,N5-c-M3,54,1,waist,hip,category,Related,Darii,1,2,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,2783,Darii,0,0,0,0
16_55,16,N5-c-M3,55,0,shapes,shapes,*,Invalid Filler,Disamis*,1,2,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,2011,Disamis,0,1,0,0
16_56,16,N5-c-M3,56,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,2,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,1985,Darii,1,1,0,0
17_1,17,N5-c-M3,1,1,thunder,lightning,category,Related,Dimatis,1,1,Some rumbling is thunder,All lightning is bright light,Some bright light is rumbling,NA,5819,Dimatis,0,0,0,0
17_2,17,N5-c-M3,2,0,sock,shoe,category,Related,Datisi,1,1,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,3932,Datisi,0,1,0,0
17_3,17,N5-c-M3,3,0,shapes,shapes,*,Invalid Filler,Disamis*,1,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,NA,4250,Disamis,0,1,0,0
17_4,17,N5-c-M3,4,1,widows,widows,*,Valid Filler,Dimatis,1,1,Some parents are widows ,All widows are women,Some women are parents,NA,2665,Dimatis,1,1,0,0
17_5,17,N5-c-M3,5,1,sack,clam,*,Unrelated,Dimatis,1,1,Some bags are sacks ,All clams are sea creatures,Some sea creatures are bags,NA,5935,Dimatis,0,0,0,0
17_6,17,N5-c-M3,6,0,throne ,king,script,Related,Dimatis,1,1,Some seats are thrones,All kings are rulers,Some rulers are seats,NA,4154,Dimatis,0,1,0,0
17_7,17,N5-c-M3,7,1,toilets,toilets,*,Invalid Filler,Disamis*,1,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,4090,Disamis,0,0,0,0
17_8,17,N5-c-M3,8,1,suitcases,suitcases,*,Valid Filler,Dimatis,1,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,NA,3959,Dimatis,1,1,0,0
17_9,17,N5-c-M3,9,1,singers,singers,*,Valid Filler,Darii,1,1,All singers are vocalists ,Some guitarists are singers,Some guitarists are vocalists,NA,4327,Darii,1,1,0,0
17_10,17,N5-c-M3,10,1,grapes,grapes,*,Valid Filler,Disamis,1,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,NA,2398,Disamis,1,1,0,0
17_11,17,N5-c-M3,11,0,rabbi,toothbrush,*,Unrelated,Darii,1,1,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,5701,Darii,0,1,0,0
17_12,17,N5-c-M3,12,0,microscope,mob,*,Unrelated,Dimatis,1,1,Some scientific instruments are microscopes,All mobs are criminal organizations,Some criminal organizations are scientific instruments,NA,4913,Dimatis,0,1,0,0
17_13,17,N5-c-M3,13,1,clowns,clowns,*,Valid Filler,Darii,1,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,NA,4006,Darii,1,1,0,0
17_14,17,N5-c-M3,14,1,rifles,rifles,*,Valid Filler,Disamis,1,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,3202,Disamis,1,1,0,0
17_15,17,N5-c-M3,15,0,knight,armor,script,Related,Datisi,1,1,All knights are brave,Some armors are decorations,Some decorations are brave,NA,2866,Datisi,0,1,0,0
17_16,17,N5-c-M3,16,1,doughnuts,doughnuts,*,Valid Filler,Darii,1,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,NA,4041,Darii,1,1,0,0
17_17,17,N5-c-M3,17,1,trucks,trucks,*,Valid Filler,Dimatis,1,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,NA,2496,Dimatis,1,1,0,0
17_18,17,N5-c-M3,18,1,poets,poets,*,Valid Filler,Datisi,1,1,All poets are writers ,Some poets are teachers,Some teachers are writers,NA,5156,Datisi,1,1,0,0
17_19,17,N5-c-M3,19,0,jaw ,mouth,category,Related,Disamis,1,1,Some jaws are bones,All mouths are holes,Some holes are bones,NA,3116,Disamis,0,1,0,0
17_20,17,N5-c-M3,20,0,spider,soda,*,Unrelated,Datisi,1,1,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,3205,Datisi,0,1,0,0
17_21,17,N5-c-M3,21,0,steaks,steaks,*,Invalid Filler,Disamis*,1,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,NA,3720,Disamis,0,1,0,0
17_22,17,N5-c-M3,22,0,injuries,injuries,*,Invalid Filler,Dimatis*,1,1,Some sunburns are injuries,All broken bones are injuries,Some broken bones are sunburns,NA,4322,Dimatis,0,1,0,0
17_23,17,N5-c-M3,23,0,beans,rice,category,Related,Darii,1,1,All beans are legumes,Some grains are rice,Some grains are legumes,NA,5259,Darii,0,1,0,0
17_24,17,N5-c-M3,24,0,compass,direction,instrument,Related,Datisi,1,1,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,3139,Datisi,0,1,0,0
17_25,17,N5-c-M3,25,0,mothers,mothers,*,Invalid Filler,Darii*,1,1,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,3572,Darii,0,1,0,0
17_26,17,N5-c-M3,26,1,noun,verb,category,Related,Disamis,1,1,Some nouns are proper names,All verbs are actions,Some actions are proper names,NA,6399,Disamis,0,0,0,0
17_27,17,N5-c-M3,27,0,lion,religion,*,Unrelated,Datisi,1,1,All lions are felines,Some religions are cults,Some cults are felines,NA,4464,Datisi,0,1,0,0
17_28,17,N5-c-M3,28,0,blackboard,chalk,instrument,Related,Dimatis,1,1,Some walls are blackboards,All chalks are writing tools,Some writing tools are walls,NA,3523,Dimatis,0,1,0,0
17_29,17,N5-c-M3,29,0,pepperoni,alcohol,*,Unrelated,Disamis,1,1,Some pepperonis are pork,All alcohols are intoxicants,Some intoxicants are pork,NA,4181,Disamis,0,1,0,0
17_30,17,N5-c-M3,30,1,gang,feet,*,Unrelated,Disamis,1,1,Some gangs commit crimes,All feet are body parts,Some body parts commit crimes,NA,4483,Disamis,0,0,0,0
17_31,17,N5-c-M3,31,1,dresses,dresses,*,Invalid Filler,Darii*,1,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,NA,4343,Darii,0,0,0,0
17_32,17,N5-c-M3,32,0,colors,colors,*,Invalid Filler,Disamis*,1,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,NA,4675,Disamis,0,1,0,0
17_33,17,N5-c-M3,33,0,official,cereal,*,Unrelated,Disamis,1,1,Some officials are democratically elected,All cereals are grains,Some grains are democratically elected,NA,4354,Disamis,0,1,0,0
17_34,17,N5-c-M3,34,1,ponies,ponies,*,Valid Filler,Datisi,1,1,All ponies neigh,Some ponies are thoroughbreds,Some thoroughbreds neigh,NA,3938,Datisi,1,1,0,0
17_35,17,N5-c-M3,35,0,antiques,antiques,*,Invalid Filler,Darii*,1,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,NA,3830,Darii,0,1,0,0
17_36,17,N5-c-M3,36,1,swords,swords,*,Valid Filler,Disamis,1,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,3498,Disamis,1,1,0,0
17_37,17,N5-c-M3,37,0,cloak,dagger,script,Related,Disamis,1,1,Some cloaks are velvet,All daggers are knives,Some knives are velvet,NA,3543,Disamis,0,1,0,0
17_38,17,N5-c-M3,38,1,statues,statues,*,Valid Filler,Datisi,1,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,NA,3476,Datisi,1,1,0,0
17_39,17,N5-c-M3,39,1,dances,dances,*,Invalid Filler,Darii*,1,1,All ballets are dances ,Some mating rituals are dances ,Some mating rituals are ballets,NA,3337,Darii,0,0,0,0
17_40,17,N5-c-M3,40,0,stones,stones,*,Invalid Filler,Datisi*,1,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,NA,3008,Datisi,0,1,0,0
17_41,17,N5-c-M3,41,0,mammal,weekend,*,Unrelated,Datisi,1,1,All mammals are warm blooded,Some weekends are holidays,Some holidays are warm blooded,NA,2949,Datisi,0,1,0,0
17_42,17,N5-c-M3,42,0,surgery,hall,*,Unrelated,Dimatis,1,1,Some medical procedures are surgeries,All halls are passageways,Some passageways are medical procedures,NA,4261,Dimatis,0,1,0,0
17_43,17,N5-c-M3,43,0,spices,spices,*,Invalid Filler,Dimatis*,1,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,NA,3285,Dimatis,0,1,0,0
17_44,17,N5-c-M3,44,1,mugs,mugs,*,Valid Filler,Datisi,1,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,NA,4899,Datisi,1,1,0,0
17_45,17,N5-c-M3,45,1,peppers,peppers,*,Invalid Filler,Dimatis*,1,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,5410,Dimatis,0,0,0,0
17_46,17,N5-c-M3,46,0,sausages,sausages,*,Invalid Filler,Datisi*,1,1,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,2767,Datisi,0,1,0,0
17_47,17,N5-c-M3,47,1,waist,hip,category,Related,Darii,1,1,All waists fit in pants,Some bones are hips,Some bones fit in pants,NA,4051,Darii,0,0,0,0
17_48,17,N5-c-M3,48,1,dolls,dolls,*,Valid Filler,Darii,1,1,All dolls are man made,Some toys are dolls ,Some toys are man made,NA,2952,Darii,1,1,0,0
17_49,17,N5-c-M3,49,1,liars,liars,*,Valid Filler,Dimatis,1,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,NA,2780,Dimatis,1,1,0,0
17_50,17,N5-c-M3,50,1,actors,actors,*,Invalid Filler,Datisi*,1,1,All male leads are actors,Some actors are women,Some women are male leads,NA,3614,Datisi,0,0,0,0
17_51,17,N5-c-M3,51,1,funerals,funerals,*,Invalid Filler,Datisi*,1,1,All open-casket services are funerals,Some funerals are anonymous burials,Some anonymous burials are open-casket services,NA,4747,Datisi,0,0,0,0
17_52,17,N5-c-M3,52,0,thieves,thieves,*,Invalid Filler,Dimatis*,1,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,NA,3588,Dimatis,0,1,0,0
17_53,17,N5-c-M3,53,0,journal,hamburger,*,Unrelated,Darii,1,1,All journals are made of paper,Some entrées are hamburgers,Some entrées are made of paper,NA,3971,Darii,0,1,0,0
17_54,17,N5-c-M3,54,1,burgers,burgers,*,Valid Filler,Disamis,1,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,NA,3805,Disamis,1,1,0,0
17_55,17,N5-c-M3,55,0,tortoise,syrup,*,Unrelated,Darii,1,1,All tortoises are animals,Some ice cream toppings are syrups,Some ice cream toppings are animals,NA,9148,Darii,0,1,0,0
17_56,17,N5-c-M3,56,0,ambulance,emergency,script,Related,Darii,1,1,All ambulances are vehicles,Some wildfires are emergencies,Some wildfires are vehicles,NA,2917,Darii,0,1,0,0
18_1,18,N5-c-M3,1,0,spider,soda,*,Unrelated,Datisi,1,2,All spiders have eight legs,Some sodas are diet drinks,Some diet drinks have eight legs,NA,2404,Datisi,0,1,0,0
18_2,18,N5-c-M3,2,0,swords,swords,*,Valid Filler,Disamis,1,2,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,NA,2837,Disamis,1,0,0,0
18_3,18,N5-c-M3,3,0,sausages,sausages,*,Invalid Filler,Datisi*,1,2,All chili dogs are sausages,Some sausages are salamis,Some salamis are chili dogs,NA,1828,Datisi,0,1,0,0
18_4,18,N5-c-M3,4,0,mothers,mothers,*,Invalid Filler,Darii*,1,2,All grandmothers are mothers,Some teens are mothers,Some teens are grandmothers,NA,9774,Darii,0,1,0,0
18_5,18,N5-c-M3,5,1,rifles,rifles,*,Valid Filler,Disamis,1,2,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,NA,1697,Disamis,1,1,0,0
18_6,18,N5-c-M3,6,1,rabbi,toothbrush,*,Unrelated,Darii,1,2,All rabbis are Jewish,Some toiletries are toothbrushes,Some toiletries are Jewish,NA,2188,Darii,0,0,0,0
18_7,18,N5-c-M3,7,0,peppers,peppers,*,Invalid Filler,Dimatis*,1,2,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,NA,1741,Dimatis,0,1,0,0
18_8,18,N5-c-M3,8,0,compass,direction,instrument,Related,Datisi,1,2,All compasses have a needle,Some directions are instructions,Some instructions have a needle,NA,2962,Datisi,0,1,0,0
18_9,18,N5-c-M3,9,0,toilets,toilets,*,Invalid Filler,Disamis*,1,2,Some toilets are coed,All urinals are toilets,Some urinals are coed,NA,3297,Disamis,0,1,0,0
18_10,18,N5-c-M3,10,0,sock,shoe,category,Related,Datisi,1,2,All socks are elastic,Some shoes are high heels,Some high heels are elastic,NA,2256,Datisi,0,1,0,0
